denseresidential\denseresidential88.tif,6
airplane\airplane72.tif,1
sparseresidential\sparseresidential92.tif,18
golfcourse\golfcourse14.tif,9
mediumresidential\mediumresidential02.tif,12
airplane\airplane85.tif,1
airplane\airplane26.tif,1
tenniscourt\tenniscourt23.tif,20
mobilehomepark\mobilehomepark73.tif,13
sparseresidential\sparseresidential41.tif,18
storagetanks\storagetanks09.tif,19
tenniscourt\tenniscourt09.tif,20
intersection\intersection77.tif,11
mediumresidential\mediumresidential22.tif,12
airplane\airplane07.tif,1
airplane\airplane92.tif,1
buildings\buildings82.tif,4
sparseresidential\sparseresidential34.tif,18
sparseresidential\sparseresidential16.tif,18
golfcourse\golfcourse48.tif,9
chaparral\chaparral18.tif,5
forest\forest13.tif,7
parkinglot\parkinglot21.tif,15
forest\forest15.tif,7
airplane\airplane54.tif,1
storagetanks\storagetanks52.tif,19
harbor\harbor95.tif,10
beach\beach11.tif,3
overpass\overpass86.tif,14
baseballdiamond\baseballdiamond14.tif,2
storagetanks\storagetanks37.tif,19
river\river99.tif,16
denseresidential\denseresidential19.tif,6
river\river13.tif,16
freeway\freeway47.tif,8
freeway\freeway74.tif,8
beach\beach82.tif,3
runway\runway54.tif,17
parkinglot\parkinglot22.tif,15
buildings\buildings75.tif,4
forest\forest03.tif,7
buildings\buildings00.tif,4
storagetanks\storagetanks26.tif,19
denseresidential\denseresidential00.tif,6
beach\beach29.tif,3
runway\runway32.tif,17
mobilehomepark\mobilehomepark40.tif,13
buildings\buildings88.tif,4
mobilehomepark\mobilehomepark03.tif,13
agricultural\agricultural71.tif,0
chaparral\chaparral44.tif,5
airplane\airplane58.tif,1
mediumresidential\mediumresidential90.tif,12
chaparral\chaparral87.tif,5
harbor\harbor15.tif,10
golfcourse\golfcourse37.tif,9
overpass\overpass39.tif,14
chaparral\chaparral75.tif,5
sparseresidential\sparseresidential24.tif,18
mobilehomepark\mobilehomepark93.tif,13
river\river21.tif,16
beach\beach02.tif,3
intersection\intersection30.tif,11
tenniscourt\tenniscourt46.tif,20
denseresidential\denseresidential15.tif,6
freeway\freeway44.tif,8
freeway\freeway76.tif,8
sparseresidential\sparseresidential28.tif,18
sparseresidential\sparseresidential82.tif,18
denseresidential\denseresidential48.tif,6
parkinglot\parkinglot04.tif,15
freeway\freeway21.tif,8
river\river88.tif,16
parkinglot\parkinglot92.tif,15
runway\runway30.tif,17
sparseresidential\sparseresidential91.tif,18
harbor\harbor77.tif,10
freeway\freeway79.tif,8
buildings\buildings15.tif,4
runway\runway98.tif,17
chaparral\chaparral47.tif,5
river\river46.tif,16
beach\beach74.tif,3
intersection\intersection70.tif,11
storagetanks\storagetanks03.tif,19
harbor\harbor79.tif,10
parkinglot\parkinglot25.tif,15
buildings\buildings50.tif,4
storagetanks\storagetanks34.tif,19
river\river56.tif,16
mediumresidential\mediumresidential11.tif,12
airplane\airplane11.tif,1
freeway\freeway42.tif,8
overpass\overpass89.tif,14
intersection\intersection91.tif,11
tenniscourt\tenniscourt92.tif,20
forest\forest05.tif,7
tenniscourt\tenniscourt87.tif,20
storagetanks\storagetanks99.tif,19
agricultural\agricultural36.tif,0
river\river62.tif,16
parkinglot\parkinglot55.tif,15
denseresidential\denseresidential42.tif,6
tenniscourt\tenniscourt59.tif,20
mediumresidential\mediumresidential64.tif,12
baseballdiamond\baseballdiamond98.tif,2
overpass\overpass75.tif,14
runway\runway19.tif,17
airplane\airplane79.tif,1
parkinglot\parkinglot53.tif,15
parkinglot\parkinglot31.tif,15
tenniscourt\tenniscourt32.tif,20
baseballdiamond\baseballdiamond16.tif,2
baseballdiamond\baseballdiamond02.tif,2
mobilehomepark\mobilehomepark86.tif,13
tenniscourt\tenniscourt16.tif,20
airplane\airplane96.tif,1
denseresidential\denseresidential13.tif,6
golfcourse\golfcourse07.tif,9
denseresidential\denseresidential60.tif,6
baseballdiamond\baseballdiamond89.tif,2
harbor\harbor76.tif,10
harbor\harbor88.tif,10
mobilehomepark\mobilehomepark67.tif,13
tenniscourt\tenniscourt54.tif,20
baseballdiamond\baseballdiamond93.tif,2
forest\forest16.tif,7
denseresidential\denseresidential68.tif,6
golfcourse\golfcourse60.tif,9
intersection\intersection29.tif,11
chaparral\chaparral05.tif,5
freeway\freeway50.tif,8
sparseresidential\sparseresidential31.tif,18
agricultural\agricultural70.tif,0
river\river11.tif,16
runway\runway01.tif,17
storagetanks\storagetanks86.tif,19
runway\runway35.tif,17
freeway\freeway48.tif,8
golfcourse\golfcourse28.tif,9
golfcourse\golfcourse64.tif,9
forest\forest53.tif,7
baseballdiamond\baseballdiamond68.tif,2
baseballdiamond\baseballdiamond15.tif,2
baseballdiamond\baseballdiamond52.tif,2
harbor\harbor61.tif,10
airplane\airplane51.tif,1
beach\beach37.tif,3
mobilehomepark\mobilehomepark15.tif,13
agricultural\agricultural88.tif,0
beach\beach08.tif,3
buildings\buildings65.tif,4
beach\beach72.tif,3
mobilehomepark\mobilehomepark60.tif,13
airplane\airplane94.tif,1
storagetanks\storagetanks27.tif,19
denseresidential\denseresidential57.tif,6
river\river03.tif,16
denseresidential\denseresidential01.tif,6
agricultural\agricultural03.tif,0
mediumresidential\mediumresidential25.tif,12
storagetanks\storagetanks45.tif,19
storagetanks\storagetanks61.tif,19
freeway\freeway84.tif,8
mediumresidential\mediumresidential18.tif,12
sparseresidential\sparseresidential68.tif,18
river\river10.tif,16
chaparral\chaparral64.tif,5
mediumresidential\mediumresidential81.tif,12
tenniscourt\tenniscourt56.tif,20
overpass\overpass22.tif,14
overpass\overpass11.tif,14
chaparral\chaparral76.tif,5
