harbor\harbor59.tif,10
golfcourse\golfcourse78.tif,9
baseballdiamond\baseballdiamond88.tif,2
overpass\overpass08.tif,14
harbor\harbor54.tif,10
buildings\buildings24.tif,4
harbor\harbor35.tif,10
chaparral\chaparral79.tif,5
forest\forest67.tif,7
overpass\overpass09.tif,14
golfcourse\golfcourse88.tif,9
tenniscourt\tenniscourt14.tif,20
golfcourse\golfcourse56.tif,9
overpass\overpass97.tif,14
airplane\airplane03.tif,1
sparseresidential\sparseresidential64.tif,18
chaparral\chaparral96.tif,5
overpass\overpass29.tif,14
golfcourse\golfcourse13.tif,9
chaparral\chaparral55.tif,5
mobilehomepark\mobilehomepark75.tif,13
runway\runway63.tif,17
overpass\overpass02.tif,14
harbor\harbor04.tif,10
harbor\harbor74.tif,10
mediumresidential\mediumresidential31.tif,12
baseballdiamond\baseballdiamond33.tif,2
chaparral\chaparral83.tif,5
chaparral\chaparral22.tif,5
chaparral\chaparral36.tif,5
airplane\airplane08.tif,1
buildings\buildings90.tif,4
beach\beach28.tif,3
parkinglot\parkinglot71.tif,15
golfcourse\golfcourse07.tif,9
river\river98.tif,16
mobilehomepark\mobilehomepark51.tif,13
mobilehomepark\mobilehomepark93.tif,13
freeway\freeway17.tif,8
mediumresidential\mediumresidential86.tif,12
mediumresidential\mediumresidential63.tif,12
airplane\airplane84.tif,1
sparseresidential\sparseresidential67.tif,18
airplane\airplane32.tif,1
storagetanks\storagetanks92.tif,19
denseresidential\denseresidential24.tif,6
beach\beach85.tif,3
denseresidential\denseresidential40.tif,6
mediumresidential\mediumresidential54.tif,12
denseresidential\denseresidential43.tif,6
agricultural\agricultural96.tif,0
beach\beach63.tif,3
runway\runway41.tif,17
parkinglot\parkinglot25.tif,15
freeway\freeway42.tif,8
runway\runway25.tif,17
tenniscourt\tenniscourt49.tif,20
runway\runway78.tif,17
golfcourse\golfcourse26.tif,9
mobilehomepark\mobilehomepark29.tif,13
parkinglot\parkinglot22.tif,15
runway\runway57.tif,17
mediumresidential\mediumresidential27.tif,12
freeway\freeway14.tif,8
overpass\overpass42.tif,14
golfcourse\golfcourse23.tif,9
freeway\freeway79.tif,8
tenniscourt\tenniscourt53.tif,20
mobilehomepark\mobilehomepark43.tif,13
denseresidential\denseresidential51.tif,6
runway\runway72.tif,17
agricultural\agricultural44.tif,0
baseballdiamond\baseballdiamond61.tif,2
buildings\buildings98.tif,4
forest\forest46.tif,7
mobilehomepark\mobilehomepark41.tif,13
mediumresidential\mediumresidential12.tif,12
runway\runway87.tif,17
forest\forest70.tif,7
parkinglot\parkinglot39.tif,15
freeway\freeway57.tif,8
denseresidential\denseresidential39.tif,6
tenniscourt\tenniscourt08.tif,20
sparseresidential\sparseresidential92.tif,18
buildings\buildings29.tif,4
runway\runway24.tif,17
intersection\intersection43.tif,11
chaparral\chaparral26.tif,5
baseballdiamond\baseballdiamond64.tif,2
river\river85.tif,16
buildings\buildings99.tif,4
tenniscourt\tenniscourt64.tif,20
beach\beach57.tif,3
airplane\airplane70.tif,1
overpass\overpass21.tif,14
sparseresidential\sparseresidential78.tif,18
intersection\intersection36.tif,11
sparseresidential\sparseresidential27.tif,18
forest\forest52.tif,7
overpass\overpass84.tif,14
forest\forest90.tif,7
runway\runway71.tif,17
agricultural\agricultural46.tif,0
sparseresidential\sparseresidential74.tif,18
runway\runway22.tif,17
overpass\overpass96.tif,14
runway\runway61.tif,17
airplane\airplane62.tif,1
sparseresidential\sparseresidential17.tif,18
harbor\harbor62.tif,10
sparseresidential\sparseresidential36.tif,18
mobilehomepark\mobilehomepark78.tif,13
runway\runway29.tif,17
parkinglot\parkinglot87.tif,15
airplane\airplane19.tif,1
denseresidential\denseresidential48.tif,6
freeway\freeway26.tif,8
overpass\overpass40.tif,14
parkinglot\parkinglot60.tif,15
agricultural\agricultural01.tif,0
beach\beach24.tif,3
baseballdiamond\baseballdiamond02.tif,2
chaparral\chaparral33.tif,5
river\river31.tif,16
airplane\airplane25.tif,1
agricultural\agricultural74.tif,0
harbor\harbor63.tif,10
denseresidential\denseresidential84.tif,6
river\river65.tif,16
agricultural\agricultural00.tif,0
buildings\buildings78.tif,4
mediumresidential\mediumresidential85.tif,12
denseresidential\denseresidential12.tif,6
beach\beach72.tif,3
tenniscourt\tenniscourt10.tif,20
harbor\harbor34.tif,10
overpass\overpass98.tif,14
sparseresidential\sparseresidential33.tif,18
parkinglot\parkinglot29.tif,15
buildings\buildings33.tif,4
baseballdiamond\baseballdiamond39.tif,2
freeway\freeway27.tif,8
denseresidential\denseresidential32.tif,6
buildings\buildings60.tif,4
harbor\harbor36.tif,10
baseballdiamond\baseballdiamond27.tif,2
denseresidential\denseresidential30.tif,6
river\river81.tif,16
buildings\buildings28.tif,4
harbor\harbor87.tif,10
harbor\harbor45.tif,10
mediumresidential\mediumresidential23.tif,12
forest\forest97.tif,7
denseresidential\denseresidential89.tif,6
parkinglot\parkinglot44.tif,15
river\river76.tif,16
parkinglot\parkinglot31.tif,15
overpass\overpass88.tif,14
storagetanks\storagetanks20.tif,19
agricultural\agricultural89.tif,0
airplane\airplane76.tif,1
buildings\buildings65.tif,4
runway\runway08.tif,17
baseballdiamond\baseballdiamond00.tif,2
runway\runway02.tif,17
denseresidential\denseresidential66.tif,6
chaparral\chaparral68.tif,5
denseresidential\denseresidential35.tif,6
airplane\airplane29.tif,1
forest\forest63.tif,7
airplane\airplane94.tif,1
river\river70.tif,16
overpass\overpass87.tif,14
buildings\buildings09.tif,4
baseballdiamond\baseballdiamond71.tif,2
forest\forest15.tif,7
runway\runway67.tif,17
mediumresidential\mediumresidential17.tif,12
river\river40.tif,16
river\river88.tif,16
tenniscourt\tenniscourt30.tif,20
buildings\buildings06.tif,4
harbor\harbor85.tif,10
agricultural\agricultural40.tif,0
sparseresidential\sparseresidential21.tif,18
chaparral\chaparral91.tif,5
mobilehomepark\mobilehomepark76.tif,13
parkinglot\parkinglot88.tif,15
harbor\harbor71.tif,10
freeway\freeway70.tif,8
agricultural\agricultural67.tif,0
beach\beach70.tif,3
airplane\airplane06.tif,1
chaparral\chaparral70.tif,5
tenniscourt\tenniscourt20.tif,20
baseballdiamond\baseballdiamond59.tif,2
mediumresidential\mediumresidential24.tif,12
golfcourse\golfcourse28.tif,9
mobilehomepark\mobilehomepark47.tif,13
agricultural\agricultural03.tif,0
forest\forest29.tif,7
tenniscourt\tenniscourt27.tif,20
mobilehomepark\mobilehomepark10.tif,13
overpass\overpass57.tif,14
golfcourse\golfcourse31.tif,9
storagetanks\storagetanks93.tif,19
beach\beach40.tif,3
runway\runway82.tif,17
overpass\overpass54.tif,14
river\river50.tif,16
tenniscourt\tenniscourt18.tif,20
chaparral\chaparral77.tif,5
freeway\freeway29.tif,8
tenniscourt\tenniscourt77.tif,20
river\river02.tif,16
parkinglot\parkinglot10.tif,15
baseballdiamond\baseballdiamond78.tif,2
harbor\harbor80.tif,10
river\river01.tif,16
golfcourse\golfcourse76.tif,9
mobilehomepark\mobilehomepark36.tif,13
golfcourse\golfcourse57.tif,9
forest\forest31.tif,7
denseresidential\denseresidential52.tif,6
tenniscourt\tenniscourt60.tif,20
golfcourse\golfcourse79.tif,9
mobilehomepark\mobilehomepark68.tif,13
forest\forest26.tif,7
intersection\intersection96.tif,11
harbor\harbor57.tif,10
chaparral\chaparral04.tif,5
freeway\freeway03.tif,8
chaparral\chaparral82.tif,5
sparseresidential\sparseresidential04.tif,18
