Industrial\industrial_43.jpg,8
Port\port_26.jpg,14
Desert\Desert_30.jpg,4
Forest\forest_15.jpg,7
Pond\pond_22.jpg,13
Park\Park_45.jpg,11
Viaduct\viaduct_45.jpg,18
River\river_17.jpg,17
Meadow\meadow_48.jpg,9
Farmland\Farmland-25.jpg,5
Beach\beach-46.jpg,1
Bridge\bridge_42.jpg,2
footballField\footballField_46.jpg,6
Park\Park_49.jpg,11
Parking\parking_49.jpg,12
Forest\forest_40.jpg,7
footballField\footballField_40.jpg,6
Residential\residential_09.jpg,16
Mountain\Mountain_17.jpg,10
Park\Park_47.jpg,11
railwayStation\railwayStation_11.jpg,15
Forest\forest_53.jpg,7
Meadow\meadow_21.jpg,9
Meadow\meadow_16.jpg,9
Port\port_25.jpg,14
Pond\pond_16.jpg,13
Industrial\industrial_06.jpg,8
Parking\parking_38.jpg,12
Pond\pond_14.jpg,13
Industrial\industrial_49.jpg,8
Airport\airport_24.jpg,0
Park\Park_25.jpg,11
footballField\footballField_10.jpg,6
Viaduct\viaduct_28.jpg,18
Port\port_13.jpg,14
Beach\beach-02.jpg,1
Beach\beach-38.jpg,1
Industrial\industrial_2.jpg,8
Pond\pond_43.jpg,13
Beach\beach-06.jpg,1
Mountain\Mountain_23.jpg,10
Parking\parking_08.jpg,12
River\river_22.jpg,17
Pond\pond_37.jpg,13
Forest\forest_27.jpg,7
Airport\airport_12.jpg,0
Forest\forest_22.jpg,7
railwayStation\railwayStation_50.jpg,15
Mountain\Mountain_37.jpg,10
Park\Park_21.jpg,11
Airport\airport_37.jpg,0
Parking\parking_25.jpg,12
River\river_44.jpg,17
Industrial\industrial_15.jpg,8
Meadow\meadow_58.jpg,9
Pond\pond_25.jpg,13
Pond\pond_10.jpg,13
Forest\forest_49.jpg,7
footballField\footballField_21.jpg,6
Meadow\meadow_06.jpg,9
railwayStation\railwayStation_06.jpg,15
Meadow\meadow_59.jpg,9
railwayStation\railwayStation_36.jpg,15
Airport\airport_39.jpg,0
Airport\airport_45.jpg,0
railwayStation\railwayStation_37.jpg,15
Pond\pond_08.jpg,13
Forest\forest_28.jpg,7
Airport\airport_18.jpg,0
railwayStation\railwayStation_12.jpg,15
Mountain\Mountain_47.jpg,10
Industrial\industrial_25.jpg,8
Parking\parking_22.jpg,12
Beach\beach-17.jpg,1
